,mag,pm,n_se,n_false,n_meas,n_scmp,n_true,f_pur,f_dr,f_com,class_star,pm_filter
2583,20-21,3,17,0,17,17,19,1,0.89,0.89,0.775,0.4
2584,20-21,10,11,0,11,11,16,1,0.69,0.69,0.775,0.4
2585,21-22,0.1,25,38,63,25,25,0.4,2.52,1,0.775,0.4
2586,21-22,0.3,29,5,34,30,33,0.85,1.03,0.88,0.775,0.4
2587,21-22,1,21,0,21,21,22,1,0.95,0.95,0.775,0.4
2588,21-22,3,17,2,19,18,18,0.89,1.06,0.94,0.775,0.4
2589,21-22,10,14,1,15,15,19,0.93,0.79,0.74,0.775,0.4
2590,22-23,0.1,19,55,74,19,20,0.26,3.7,0.95,0.775,0.4
2591,22-23,0.3,36,0,36,37,37,1,0.97,0.97,0.775,0.4
2592,22-23,1,20,0,20,20,21,1,0.95,0.95,0.775,0.4
2593,22-23,3,20,1,21,20,21,0.95,1,0.95,0.775,0.4
2594,22-23,10,14,0,14,14,21,1,0.67,0.67,0.775,0.4
2595,23-24,0.1,16,63,79,17,19,0.2,4.16,0.84,0.775,0.4
2596,23-24,0.3,25,2,27,26,26,0.93,1.04,0.96,0.775,0.4
2597,23-24,1,24,3,27,24,25,0.89,1.08,0.96,0.775,0.4
2598,23-24,3,22,0,22,22,23,1,0.96,0.96,0.775,0.4
2599,23-24,10,12,0,12,12,20,1,0.6,0.6,0.775,0.4
2600,24-25,0.1,20,53,73,22,23,0.27,3.17,0.87,0.775,0.4
2601,24-25,0.3,17,19,36,19,20,0.47,1.8,0.85,0.775,0.4
2602,24-25,1,20,19,39,20,20,0.51,1.95,1,0.775,0.4
2603,24-25,3,16,3,19,16,18,0.84,1.06,0.89,0.775,0.4
2604,24-25,10,8,0,8,13,25,1,0.32,0.32,0.775,0.4
2605,25-26,0.1,6,1,7,27,35,0.86,0.2,0.17,0.775,0.4
2606,25-26,0.3,12,79,91,23,27,0.13,3.37,0.44,0.775,0.4
2607,25-26,1,14,100,114,16,19,0.12,6,0.74,0.775,0.4
2608,25-26,3,20,5,25,21,32,0.8,0.78,0.62,0.775,0.4
2609,25-26,10,0,0,0,2,18,0,0,0,0.775,0.4
2610,20-21,0.1,23,19,42,24,25,0.55,1.68,0.92,0.775,0.3
2611,20-21,0.3,23,0,23,23,23,1,1,1,0.775,0.3
2612,20-21,1,20,1,21,20,20,0.95,1.05,1,0.775,0.3
2613,20-21,3,17,0,17,17,19,1,0.89,0.89,0.775,0.3
2614,20-21,10,11,0,11,11,16,1,0.69,0.69,0.775,0.3
2615,21-22,0.1,25,38,63,25,25,0.4,2.52,1,0.775,0.3
2616,21-22,0.3,29,5,34,30,33,0.85,1.03,0.88,0.775,0.3
2617,21-22,1,21,0,21,21,22,1,0.95,0.95,0.775,0.3
2618,21-22,3,17,2,19,18,18,0.89,1.06,0.94,0.775,0.3
2619,21-22,10,14,1,15,15,19,0.93,0.79,0.74,0.775,0.3
2620,22-23,0.1,19,55,74,19,20,0.26,3.7,0.95,0.775,0.3
2621,22-23,0.3,36,0,36,37,37,1,0.97,0.97,0.775,0.3
2622,22-23,1,20,0,20,20,21,1,0.95,0.95,0.775,0.3
2623,22-23,3,20,1,21,20,21,0.95,1,0.95,0.775,0.3
2624,22-23,10,14,0,14,14,21,1,0.67,0.67,0.775,0.3
2625,23-24,0.1,16,63,79,17,19,0.2,4.16,0.84,0.775,0.3
2626,23-24,0.3,25,3,28,26,26,0.89,1.08,0.96,0.775,0.3
2627,23-24,1,24,3,27,24,25,0.89,1.08,0.96,0.775,0.3
2628,23-24,3,22,0,22,22,23,1,0.96,0.96,0.775,0.3
2629,23-24,10,12,0,12,12,20,1,0.6,0.6,0.775,0.3
2630,24-25,0.1,20,53,73,22,23,0.27,3.17,0.87,0.775,0.3
2631,24-25,0.3,17,46,63,19,20,0.27,3.15,0.85,0.775,0.3
2632,24-25,1,20,19,39,20,20,0.51,1.95,1,0.775,0.3
2633,24-25,3,16,3,19,16,18,0.84,1.06,0.89,0.775,0.3
2634,24-25,10,8,0,8,13,25,1,0.32,0.32,0.775,0.3
2635,25-26,0.1,6,1,7,27,35,0.86,0.2,0.17,0.775,0.3
2636,25-26,0.3,16,263,279,23,27,0.06,10.33,0.59,0.775,0.3
2637,25-26,1,14,100,114,16,19,0.12,6,0.74,0.775,0.3
2638,25-26,3,20,5,25,21,32,0.8,0.78,0.62,0.775,0.3
2639,25-26,10,0,0,0,2,18,0,0,0,0.775,0.3
2640,20-21,0.1,23,19,42,24,25,0.55,1.68,0.92,0.775,0.2
2641,20-21,0.3,23,0,23,23,23,1,1,1,0.775,0.2
2642,20-21,1,20,1,21,20,20,0.95,1.05,1,0.775,0.2
2643,20-21,3,17,0,17,17,19,1,0.89,0.89,0.775,0.2
2644,20-21,10,11,0,11,11,16,1,0.69,0.69,0.775,0.2
2645,21-22,0.1,25,38,63,25,25,0.4,2.52,1,0.775,0.2
2646,21-22,0.3,29,5,34,30,33,0.85,1.03,0.88,0.775,0.2
2647,21-22,1,21,0,21,21,22,1,0.95,0.95,0.775,0.2
2648,21-22,3,17,2,19,18,18,0.89,1.06,0.94,0.775,0.2
2649,21-22,10,14,1,15,15,19,0.93,0.79,0.74,0.775,0.2
2650,22-23,0.1,19,55,74,19,20,0.26,3.7,0.95,0.775,0.2
2651,22-23,0.3,37,1,38,37,37,0.97,1.03,1,0.775,0.2
2652,22-23,1,20,0,20,20,21,1,0.95,0.95,0.775,0.2
2653,22-23,3,20,1,21,20,21,0.95,1,0.95,0.775,0.2
2654,22-23,10,14,0,14,14,21,1,0.67,0.67,0.775,0.2
2655,23-24,0.1,16,63,79,17,19,0.2,4.16,0.84,0.775,0.2
2656,23-24,0.3,25,5,30,26,26,0.83,1.15,0.96,0.775,0.2
2657,23-24,1,24,3,27,24,25,0.89,1.08,0.96,0.775,0.2
2658,23-24,3,22,0,22,22,23,1,0.96,0.96,0.775,0.2
2659,23-24,10,12,0,12,12,20,1,0.6,0.6,0.775,0.2
2660,24-25,0.1,20,53,73,22,23,0.27,3.17,0.87,0.775,0.2
2661,24-25,0.3,18,122,140,19,20,0.13,7,0.9,0.775,0.2
2662,24-25,1,20,19,39,20,20,0.51,1.95,1,0.775,0.2
2663,24-25,3,16,3,19,16,18,0.84,1.06,0.89,0.775,0.2
2664,24-25,10,8,0,8,13,25,1,0.32,0.32,0.775,0.2
2665,25-26,0.1,6,1,7,27,35,0.86,0.2,0.17,0.775,0.2
2666,25-26,0.3,19,696,715,23,27,0.03,26.48,0.7,0.775,0.2
2667,25-26,1,14,100,114,16,19,0.12,6,0.74,0.775,0.2
2668,25-26,3,20,5,25,21,32,0.8,0.78,0.62,0.775,0.2
2669,25-26,10,0,0,0,2,18,0,0,0,0.775,0.2
2670,20-21,0.1,23,19,42,24,25,0.55,1.68,0.92,0.775,0.1
2671,20-21,0.3,23,0,23,23,23,1,1,1,0.775,0.1
2672,20-21,1,20,1,21,20,20,0.95,1.05,1,0.775,0.1
2673,20-21,3,17,0,17,17,19,1,0.89,0.89,0.775,0.1
2674,20-21,10,11,0,11,11,16,1,0.69,0.69,0.775,0.1
2675,21-22,0.1,25,38,63,25,25,0.4,2.52,1,0.775,0.1
2676,21-22,0.3,29,5,34,30,33,0.85,1.03,0.88,0.775,0.1
2677,21-22,1,21,0,21,21,22,1,0.95,0.95,0.775,0.1
2678,21-22,3,17,2,19,18,18,0.89,1.06,0.94,0.775,0.1
2679,21-22,10,14,1,15,15,19,0.93,0.79,0.74,0.775,0.1
2680,22-23,0.1,19,57,76,19,20,0.25,3.8,0.95,0.775,0.1
2681,22-23,0.3,37,1,38,37,37,0.97,1.03,1,0.775,0.1
2682,22-23,1,20,0,20,20,21,1,0.95,0.95,0.775,0.1
2683,22-23,3,20,1,21,20,21,0.95,1,0.95,0.775,0.1
2684,22-23,10,14,0,14,14,21,1,0.67,0.67,0.775,0.1
2685,23-24,0.1,16,84,100,17,19,0.16,5.26,0.84,0.775,0.1
2686,23-24,0.3,25,13,38,26,26,0.66,1.46,0.96,0.775,0.1
2687,23-24,1,24,3,27,24,25,0.89,1.08,0.96,0.775,0.1
2688,23-24,3,22,0,22,22,23,1,0.96,0.96,0.775,0.1
2689,23-24,10,12,0,12,12,20,1,0.6,0.6,0.775,0.1
2690,24-25,0.1,21,174,195,22,23,0.11,8.48,0.91,0.775,0.1
2691,24-25,0.3,18,205,223,19,20,0.08,11.15,0.9,0.775,0.1
2692,24-25,1,20,19,39,20,20,0.51,1.95,1,0.775,0.1
2693,24-25,3,16,3,19,16,18,0.84,1.06,0.89,0.775,0.1
2694,24-25,10,8,0,8,13,25,1,0.32,0.32,0.775,0.1
2695,25-26,0.1,16,506,522,27,35,0.03,14.91,0.46,0.775,0.1
2696,25-26,0.3,21,1092,1113,23,27,0.02,41.22,0.78,0.775,0.1
2697,25-26,1,14,100,114,16,19,0.12,6,0.74,0.775,0.1
2698,25-26,3,20,5,25,21,32,0.8,0.78,0.62,0.775,0.1
2699,25-26,10,0,0,0,2,18,0,0,0,0.775,0.1
2700,20-21,0.1,23,19,42,24,25,0.55,1.68,0.92,0.75,1
2701,20-21,0.3,23,0,23,23,23,1,1,1,0.75,1
2702,20-21,1,20,0,20,20,20,1,1,1,0.75,1
2703,20-21,3,17,0,17,17,19,1,0.89,0.89,0.75,1
2704,20-21,10,11,0,11,11,16,1,0.69,0.69,0.75,1
2705,21-22,0.1,25,38,63,25,25,0.4,2.52,1,0.75,1
2706,21-22,0.3,29,5,34,30,33,0.85,1.03,0.88,0.75,1
2707,21-22,1,21,0,21,21,22,1,0.95,0.95,0.75,1
2708,21-22,3,17,2,19,18,18,0.89,1.06,0.94,0.75,1
2709,21-22,10,14,1,15,15,19,0.93,0.79,0.74,0.75,1
2710,22-23,0.1,19,55,74,19,20,0.26,3.7,0.95,0.75,1
2711,22-23,0.3,36,0,36,37,37,1,0.97,0.97,0.75,1
2712,22-23,1,20,0,20,20,21,1,0.95,0.95,0.75,1
2713,22-23,3,20,1,21,20,21,0.95,1,0.95,0.75,1
2714,22-23,10,14,0,14,14,21,1,0.67,0.67,0.75,1
2715,23-24,0.1,16,64,80,17,19,0.2,4.21,0.84,0.75,1
2716,23-24,0.3,25,1,26,26,26,0.96,1,0.96,0.75,1
2717,23-24,1,20,1,21,24,25,0.95,0.84,0.8,0.75,1
2718,23-24,3,22,0,22,22,23,1,0.96,0.96,0.75,1
2719,23-24,10,12,0,12,12,20,1,0.6,0.6,0.75,1
2720,24-25,0.1,20,53,73,22,23,0.27,3.17,0.87,0.75,1
2721,24-25,0.3,15,4,19,19,20,0.79,0.95,0.75,0.75,1
2722,24-25,1,16,1,17,20,20,0.94,0.85,0.8,0.75,1
2723,24-25,3,16,3,19,16,18,0.84,1.06,0.89,0.75,1
2724,24-25,10,8,0,8,13,25,1,0.32,0.32,0.75,1
2725,25-26,0.1,9,1,10,27,35,0.9,0.29,0.26,0.75,1
2726,25-26,0.3,12,0,12,23,27,1,0.44,0.44,0.75,1
2727,25-26,1,5,18,23,16,19,0.22,1.21,0.26,0.75,1
2728,25-26,3,19,5,24,21,32,0.79,0.75,0.59,0.75,1
2729,25-26,10,0,0,0,2,18,0,0,0,0.75,1
2730,20-21,0.1,23,19,42,24,25,0.55,1.68,0.92,0.75,0.9
2731,20-21,0.3,23,0,23,23,23,1,1,1,0.75,0.9
2732,20-21,1,20,0,20,20,20,1,1,1,0.75,0.9
2733,20-21,3,17,0,17,17,19,1,0.89,0.89,0.75,0.9
2734,20-21,10,11,0,11,11,16,1,0.69,0.69,0.75,0.9
2735,21-22,0.1,25,38,63,25,25,0.4,2.52,1,0.75,0.9
2736,21-22,0.3,29,5,34,30,33,0.85,1.03,0.88,0.75,0.9
2737,21-22,1,21,0,21,21,22,1,0.95,0.95,0.75,0.9
2738,21-22,3,17,2,19,18,18,0.89,1.06,0.94,0.75,0.9
2739,21-22,10,14,1,15,15,19,0.93,0.79,0.74,0.75,0.9
2740,22-23,0.1,19,55,74,19,20,0.26,3.7,0.95,0.75,0.9
2741,22-23,0.3,36,0,36,37,37,1,0.97,0.97,0.75,0.9
2742,22-23,1,20,0,20,20,21,1,0.95,0.95,0.75,0.9
2743,22-23,3,20,1,21,20,21,0.95,1,0.95,0.75,0.9
2744,22-23,10,14,0,14,14,21,1,0.67,0.67,0.75,0.9
2745,23-24,0.1,16,64,80,17,19,0.2,4.21,0.84,0.75,0.9
2746,23-24,0.3,25,1,26,26,26,0.96,1,0.96,0.75,0.9
2747,23-24,1,21,1,22,24,25,0.95,0.88,0.84,0.75,0.9
2748,23-24,3,22,0,22,22,23,1,0.96,0.96,0.75,0.9
2749,23-24,10,12,0,12,12,20,1,0.6,0.6,0.75,0.9
2750,24-25,0.1,20,53,73,22,23,0.27,3.17,0.87,0.75,0.9
2751,24-25,0.3,15,4,19,19,20,0.79,0.95,0.75,0.75,0.9
2752,24-25,1,17,4,21,20,20,0.81,1.05,0.85,0.75,0.9
2753,24-25,3,16,3,19,16,18,0.84,1.06,0.89,0.75,0.9
2754,24-25,10,8,0,8,13,25,1,0.32,0.32,0.75,0.9
2755,25-26,0.1,9,1,10,27,35,0.9,0.29,0.26,0.75,0.9
2756,25-26,0.3,12,0,12,23,27,1,0.44,0.44,0.75,0.9
2757,25-26,1,6,27,33,16,19,0.18,1.74,0.32,0.75,0.9
2758,25-26,3,20,5,25,21,32,0.8,0.78,0.62,0.75,0.9
2759,25-26,10,0,0,0,2,18,0,0,0,0.75,0.9
2760,20-21,0.1,23,19,42,24,25,0.55,1.68,0.92,0.75,0.8
2761,20-21,0.3,23,0,23,23,23,1,1,1,0.75,0.8
2762,20-21,1,20,0,20,20,20,1,1,1,0.75,0.8
2763,20-21,3,17,0,17,17,19,1,0.89,0.89,0.75,0.8
2764,20-21,10,11,0,11,11,16,1,0.69,0.69,0.75,0.8
2765,21-22,0.1,25,38,63,25,25,0.4,2.52,1,0.75,0.8
2766,21-22,0.3,29,5,34,30,33,0.85,1.03,0.88,0.75,0.8
2767,21-22,1,21,0,21,21,22,1,0.95,0.95,0.75,0.8
2768,21-22,3,17,2,19,18,18,0.89,1.06,0.94,0.75,0.8
2769,21-22,10,14,1,15,15,19,0.93,0.79,0.74,0.75,0.8
2770,22-23,0.1,19,55,74,19,20,0.26,3.7,0.95,0.75,0.8
2771,22-23,0.3,36,0,36,37,37,1,0.97,0.97,0.75,0.8
2772,22-23,1,20,0,20,20,21,1,0.95,0.95,0.75,0.8
2773,22-23,3,20,1,21,20,21,0.95,1,0.95,0.75,0.8
2774,22-23,10,14,0,14,14,21,1,0.67,0.67,0.75,0.8
2775,23-24,0.1,16,64,80,17,19,0.2,4.21,0.84,0.75,0.8
2776,23-24,0.3,25,1,26,26,26,0.96,1,0.96,0.75,0.8
2777,23-24,1,23,1,24,24,25,0.96,0.96,0.92,0.75,0.8
2778,23-24,3,22,0,22,22,23,1,0.96,0.96,0.75,0.8
2779,23-24,10,12,0,12,12,20,1,0.6,0.6,0.75,0.8
2780,24-25,0.1,20,53,73,22,23,0.27,3.17,0.87,0.75,0.8
2781,24-25,0.3,15,4,19,19,20,0.79,0.95,0.75,0.75,0.8
2782,24-25,1,17,7,24,20,20,0.71,1.2,0.85,0.75,0.8
2783,24-25,3,16,3,19,16,18,0.84,1.06,0.89,0.75,0.8
2784,24-25,10,8,0,8,13,25,1,0.32,0.32,0.75,0.8
2785,25-26,0.1,9,1,10,27,35,0.9,0.29,0.26,0.75,0.8
2786,25-26,0.3,12,0,12,23,27,1,0.44,0.44,0.75,0.8
2787,25-26,1,6,37,43,16,19,0.14,2.26,0.32,0.75,0.8
2788,25-26,3,20,5,25,21,32,0.8,0.78,0.62,0.75,0.8
2789,25-26,10,0,0,0,2,18,0,0,0,0.75,0.8
2790,20-21,0.1,23,19,42,24,25,0.55,1.68,0.92,0.75,0.7
2791,20-21,0.3,23,0,23,23,23,1,1,1,0.75,0.7
2792,20-21,1,20,0,20,20,20,1,1,1,0.75,0.7
2793,20-21,3,17,0,17,17,19,1,0.89,0.89,0.75,0.7
2794,20-21,10,11,0,11,11,16,1,0.69,0.69,0.75,0.7
2795,21-22,0.1,25,38,63,25,25,0.4,2.52,1,0.75,0.7
2796,21-22,0.3,29,5,34,30,33,0.85,1.03,0.88,0.75,0.7
2797,21-22,1,21,0,21,21,22,1,0.95,0.95,0.75,0.7
2798,21-22,3,17,2,19,18,18,0.89,1.06,0.94,0.75,0.7
2799,21-22,10,14,1,15,15,19,0.93,0.79,0.74,0.75,0.7
2800,22-23,0.1,19,55,74,19,20,0.26,3.7,0.95,0.75,0.7
2801,22-23,0.3,36,0,36,37,37,1,0.97,0.97,0.75,0.7
2802,22-23,1,20,0,20,20,21,1,0.95,0.95,0.75,0.7
2803,22-23,3,20,1,21,20,21,0.95,1,0.95,0.75,0.7
2804,22-23,10,14,0,14,14,21,1,0.67,0.67,0.75,0.7
2805,23-24,0.1,16,64,80,17,19,0.2,4.21,0.84,0.75,0.7
2806,23-24,0.3,25,1,26,26,26,0.96,1,0.96,0.75,0.7
2807,23-24,1,24,1,25,24,25,0.96,1,0.96,0.75,0.7
2808,23-24,3,22,0,22,22,23,1,0.96,0.96,0.75,0.7
2809,23-24,10,12,0,12,12,20,1,0.6,0.6,0.75,0.7
2810,24-25,0.1,20,53,73,22,23,0.27,3.17,0.87,0.75,0.7
2811,24-25,0.3,15,4,19,19,20,0.79,0.95,0.75,0.75,0.7
2812,24-25,1,18,7,25,20,20,0.72,1.25,0.9,0.75,0.7
2813,24-25,3,16,3,19,16,18,0.84,1.06,0.89,0.75,0.7
2814,24-25,10,8,0,8,13,25,1,0.32,0.32,0.75,0.7
2815,25-26,0.1,9,1,10,27,35,0.9,0.29,0.26,0.75,0.7
2816,25-26,0.3,13,0,13,23,27,1,0.48,0.48,0.75,0.7
2817,25-26,1,8,49,57,16,19,0.14,3,0.42,0.75,0.7
2818,25-26,3,20,5,25,21,32,0.8,0.78,0.62,0.75,0.7
2819,25-26,10,0,0,0,2,18,0,0,0,0.75,0.7
2820,20-21,0.1,23,19,42,24,25,0.55,1.68,0.92,0.75,0.6
2821,20-21,0.3,23,0,23,23,23,1,1,1,0.75,0.6
2822,20-21,1,20,0,20,20,20,1,1,1,0.75,0.6
2823,20-21,3,17,0,17,17,19,1,0.89,0.89,0.75,0.6
2824,20-21,10,11,0,11,11,16,1,0.69,0.69,0.75,0.6
2825,21-22,0.1,25,38,63,25,25,0.4,2.52,1,0.75,0.6
2826,21-22,0.3,29,5,34,30,33,0.85,1.03,0.88,0.75,0.6
2827,21-22,1,21,0,21,21,22,1,0.95,0.95,0.75,0.6
2828,21-22,3,17,2,19,18,18,0.89,1.06,0.94,0.75,0.6
2829,21-22,10,14,1,15,15,19,0.93,0.79,0.74,0.75,0.6
2830,22-23,0.1,19,55,74,19,20,0.26,3.7,0.95,0.75,0.6
2831,22-23,0.3,36,0,36,37,37,1,0.97,0.97,0.75,0.6
2832,22-23,1,20,0,20,20,21,1,0.95,0.95,0.75,0.6
2833,22-23,3,20,1,21,20,21,0.95,1,0.95,0.75,0.6
2834,22-23,10,14,0,14,14,21,1,0.67,0.67,0.75,0.6
2835,23-24,0.1,16,64,80,17,19,0.2,4.21,0.84,0.75,0.6
2836,23-24,0.3,25,1,26,26,26,0.96,1,0.96,0.75,0.6
2837,23-24,1,24,1,25,24,25,0.96,1,0.96,0.75,0.6
2838,23-24,3,22,0,22,22,23,1,0.96,0.96,0.75,0.6
2839,23-24,10,12,0,12,12,20,1,0.6,0.6,0.75,0.6
2840,24-25,0.1,20,53,73,22,23,0.27,3.17,0.87,0.75,0.6
2841,24-25,0.3,15,4,19,19,20,0.79,0.95,0.75,0.75,0.6
2842,24-25,1,19,11,30,20,20,0.63,1.5,0.95,0.75,0.6
2843,24-25,3,16,3,19,16,18,0.84,1.06,0.89,0.75,0.6
2844,24-25,10,8,0,8,13,25,1,0.32,0.32,0.75,0.6
2845,25-26,0.1,9,1,10,27,35,0.9,0.29,0.26,0.75,0.6
2846,25-26,0.3,13,0,13,23,27,1,0.48,0.48,0.75,0.6
2847,25-26,1,9,67,76,16,19,0.12,4,0.47,0.75,0.6
2848,25-26,3,20,5,25,21,32,0.8,0.78,0.62,0.75,0.6
2849,25-26,10,0,0,0,2,18,0,0,0,0.75,0.6
2850,20-21,0.1,23,19,42,24,25,0.55,1.68,0.92,0.75,0.5
2851,20-21,0.3,23,0,23,23,23,1,1,1,0.75,0.5
2852,20-21,1,20,1,21,20,20,0.95,1.05,1,0.75,0.5
2853,20-21,3,17,0,17,17,19,1,0.89,0.89,0.75,0.5
2854,20-21,10,11,0,11,11,16,1,0.69,0.69,0.75,0.5
2855,21-22,0.1,25,38,63,25,25,0.4,2.52,1,0.75,0.5
2856,21-22,0.3,29,5,34,30,33,0.85,1.03,0.88,0.75,0.5
2857,21-22,1,21,0,21,21,22,1,0.95,0.95,0.75,0.5
2858,21-22,3,17,2,19,18,18,0.89,1.06,0.94,0.75,0.5
2859,21-22,10,14,1,15,15,19,0.93,0.79,0.74,0.75,0.5
2860,22-23,0.1,19,55,74,19,20,0.26,3.7,0.95,0.75,0.5
2861,22-23,0.3,36,0,36,37,37,1,0.97,0.97,0.75,0.5
2862,22-23,1,20,0,20,20,21,1,0.95,0.95,0.75,0.5
2863,22-23,3,20,1,21,20,21,0.95,1,0.95,0.75,0.5
2864,22-23,10,14,0,14,14,21,1,0.67,0.67,0.75,0.5
2865,23-24,0.1,16,64,80,17,19,0.2,4.21,0.84,0.75,0.5
2866,23-24,0.3,25,1,26,26,26,0.96,1,0.96,0.75,0.5
2867,23-24,1,24,3,27,24,25,0.89,1.08,0.96,0.75,0.5
2868,23-24,3,22,0,22,22,23,1,0.96,0.96,0.75,0.5
2869,23-24,10,12,0,12,12,20,1,0.6,0.6,0.75,0.5
2870,24-25,0.1,20,53,73,22,23,0.27,3.17,0.87,0.75,0.5
2871,24-25,0.3,15,4,19,19,20,0.79,0.95,0.75,0.75,0.5
2872,24-25,1,20,19,39,20,20,0.51,1.95,1,0.75,0.5
2873,24-25,3,16,3,19,16,18,0.84,1.06,0.89,0.75,0.5
2874,24-25,10,8,0,8,13,25,1,0.32,0.32,0.75,0.5
2875,25-26,0.1,9,1,10,27,35,0.9,0.29,0.26,0.75,0.5
2876,25-26,0.3,13,0,13,23,27,1,0.48,0.48,0.75,0.5
2877,25-26,1,13,100,113,16,19,0.12,5.95,0.68,0.75,0.5
2878,25-26,3,20,5,25,21,32,0.8,0.78,0.62,0.75,0.5
2879,25-26,10,0,0,0,2,18,0,0,0,0.75,0.5
2880,20-21,0.1,23,19,42,24,25,0.55,1.68,0.92,0.75,0.4
2881,20-21,0.3,23,0,23,23,23,1,1,1,0.75,0.4
2882,20-21,1,20,1,21,20,20,0.95,1.05,1,0.75,0.4
2883,20-21,3,17,0,17,17,19,1,0.89,0.89,0.75,0.4
2884,20-21,10,11,0,11,11,16,1,0.69,0.69,0.75,0.4
2885,21-22,0.1,25,38,63,25,25,0.4,2.52,1,0.75,0.4
2886,21-22,0.3,29,5,34,30,33,0.85,1.03,0.88,0.75,0.4
2887,21-22,1,21,0,21,21,22,1,0.95,0.95,0.75,0.4
2888,21-22,3,17,2,19,18,18,0.89,1.06,0.94,0.75,0.4
2889,21-22,10,14,1,15,15,19,0.93,0.79,0.74,0.75,0.4
2890,22-23,0.1,19,55,74,19,20,0.26,3.7,0.95,0.75,0.4
2891,22-23,0.3,36,0,36,37,37,1,0.97,0.97,0.75,0.4
2892,22-23,1,20,0,20,20,21,1,0.95,0.95,0.75,0.4
2893,22-23,3,20,1,21,20,21,0.95,1,0.95,0.75,0.4
2894,22-23,10,14,0,14,14,21,1,0.67,0.67,0.75,0.4
2895,23-24,0.1,16,64,80,17,19,0.2,4.21,0.84,0.75,0.4
2896,23-24,0.3,25,2,27,26,26,0.93,1.04,0.96,0.75,0.4
2897,23-24,1,24,3,27,24,25,0.89,1.08,0.96,0.75,0.4
2898,23-24,3,22,0,22,22,23,1,0.96,0.96,0.75,0.4
2899,23-24,10,12,0,12,12,20,1,0.6,0.6,0.75,0.4
2900,24-25,0.1,20,53,73,22,23,0.27,3.17,0.87,0.75,0.4
2901,24-25,0.3,17,19,36,19,20,0.47,1.8,0.85,0.75,0.4
2902,24-25,1,20,19,39,20,20,0.51,1.95,1,0.75,0.4
2903,24-25,3,16,3,19,16,18,0.84,1.06,0.89,0.75,0.4
2904,24-25,10,8,0,8,13,25,1,0.32,0.32,0.75,0.4
2905,25-26,0.1,9,1,10,27,35,0.9,0.29,0.26,0.75,0.4
2906,25-26,0.3,13,79,92,23,27,0.14,3.41,0.48,0.75,0.4
2907,25-26,1,14,100,114,16,19,0.12,6,0.74,0.75,0.4
2908,25-26,3,20,5,25,21,32,0.8,0.78,0.62,0.75,0.4
2909,25-26,10,0,0,0,2,18,0,0,0,0.75,0.4
2910,20-21,0.1,23,19,42,24,25,0.55,1.68,0.92,0.75,0.3
2911,20-21,0.3,23,0,23,23,23,1,1,1,0.75,0.3
2912,20-21,1,20,1,21,20,20,0.95,1.05,1,0.75,0.3
2913,20-21,3,17,0,17,17,19,1,0.89,0.89,0.75,0.3
2914,20-21,10,11,0,11,11,16,1,0.69,0.69,0.75,0.3
2915,21-22,0.1,25,38,63,25,25,0.4,2.52,1,0.75,0.3
2916,21-22,0.3,29,5,34,30,33,0.85,1.03,0.88,0.75,0.3
2917,21-22,1,21,0,21,21,22,1,0.95,0.95,0.75,0.3
2918,21-22,3,17,2,19,18,18,0.89,1.06,0.94,0.75,0.3
2919,21-22,10,14,1,15,15,19,0.93,0.79,0.74,0.75,0.3
2920,22-23,0.1,19,55,74,19,20,0.26,3.7,0.95,0.75,0.3
2921,22-23,0.3,36,0,36,37,37,1,0.97,0.97,0.75,0.3
2922,22-23,1,20,0,20,20,21,1,0.95,0.95,0.75,0.3
2923,22-23,3,20,1,21,20,21,0.95,1,0.95,0.75,0.3
2924,22-23,10,14,0,14,14,21,1,0.67,0.67,0.75,0.3
2925,23-24,0.1,16,64,80,17,19,0.2,4.21,0.84,0.75,0.3
2926,23-24,0.3,25,3,28,26,26,0.89,1.08,0.96,0.75,0.3
2927,23-24,1,24,3,27,24,25,0.89,1.08,0.96,0.75,0.3
2928,23-24,3,22,0,22,22,23,1,0.96,0.96,0.75,0.3
2929,23-24,10,12,0,12,12,20,1,0.6,0.6,0.75,0.3
2930,24-25,0.1,20,53,73,22,23,0.27,3.17,0.87,0.75,0.3
2931,24-25,0.3,17,46,63,19,20,0.27,3.15,0.85,0.75,0.3
2932,24-25,1,20,19,39,20,20,0.51,1.95,1,0.75,0.3
2933,24-25,3,16,3,19,16,18,0.84,1.06,0.89,0.75,0.3
2934,24-25,10,8,0,8,13,25,1,0.32,0.32,0.75,0.3
2935,25-26,0.1,9,1,10,27,35,0.9,0.29,0.26,0.75,0.3
2936,25-26,0.3,16,263,279,23,27,0.06,10.33,0.59,0.75,0.3
2937,25-26,1,14,100,114,16,19,0.12,6,0.74,0.75,0.3
2938,25-26,3,20,5,25,21,32,0.8,0.78,0.62,0.75,0.3
2939,25-26,10,0,0,0,2,18,0,0,0,0.75,0.3
2940,20-21,0.1,23,19,42,24,25,0.55,1.68,0.92,0.75,0.2
2941,20-21,0.3,23,0,23,23,23,1,1,1,0.75,0.2
2942,20-21,1,20,1,21,20,20,0.95,1.05,1,0.75,0.2
2943,20-21,3,17,0,17,17,19,1,0.89,0.89,0.75,0.2
2944,20-21,10,11,0,11,11,16,1,0.69,0.69,0.75,0.2
2945,21-22,0.1,25,38,63,25,25,0.4,2.52,1,0.75,0.2
2946,21-22,0.3,29,5,34,30,33,0.85,1.03,0.88,0.75,0.2
